Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.50.3-35646-192.168.100.1-80,10.0.50.3,35646,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.3-61549-192.168.100.1-80,10.0.50.3,61549,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.3-19605-192.168.100.1-80,10.0.50.3,19605,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.3-9110-192.168.100.1-80,10.0.50.3,9110,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.3-51958-192.168.100.1-80,10.0.50.3,51958,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.4-30164-192.168.100.1-80,10.0.50.4,30164,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.4-57991-192.168.100.1-80,10.0.50.4,57991,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.4-35089-192.168.100.1-80,10.0.50.4,35089,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.4-41238-192.168.100.1-80,10.0.50.4,41238,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.4-43608-192.168.100.1-80,10.0.50.4,43608,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.5-42354-192.168.100.1-80,10.0.50.5,42354,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.5-16108-192.168.100.1-80,10.0.50.5,16108,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.5-10724-192.168.100.1-80,10.0.50.5,10724,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.5-7020-192.168.100.1-80,10.0.50.5,7020,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.5-44648-192.168.100.1-80,10.0.50.5,44648,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.6-65499-192.168.100.1-80,10.0.50.6,65499,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.6-47481-192.168.100.1-80,10.0.50.6,47481,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.6-61454-192.168.100.1-80,10.0.50.6,61454,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.6-23407-192.168.100.1-80,10.0.50.6,23407,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.6-22931-192.168.100.1-80,10.0.50.6,22931,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.7-17355-192.168.100.1-80,10.0.50.7,17355,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.7-23960-192.168.100.1-80,10.0.50.7,23960,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.7-20734-192.168.100.1-80,10.0.50.7,20734,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.7-45924-192.168.100.1-80,10.0.50.7,45924,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.7-30743-192.168.100.1-80,10.0.50.7,30743,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.8-25886-192.168.100.1-80,10.0.50.8,25886,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.8-64084-192.168.100.1-80,10.0.50.8,64084,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.8-13624-192.168.100.1-80,10.0.50.8,13624,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.8-30860-192.168.100.1-80,10.0.50.8,30860,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.8-24923-192.168.100.1-80,10.0.50.8,24923,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.9-48303-192.168.100.1-80,10.0.50.9,48303,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.9-6527-192.168.100.1-80,10.0.50.9,6527,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.9-21893-192.168.100.1-80,10.0.50.9,21893,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.9-60749-192.168.100.1-80,10.0.50.9,60749,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.50.9-13387-192.168.100.1-80,10.0.50.9,13387,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.51.1-20446-192.168.100.1-80,10.0.51.1,20446,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.51.1-62815-192.168.100.1-80,10.0.51.1,62815,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.51.1-61398-192.168.100.1-80,10.0.51.1,61398,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.51.1-64743-192.168.100.1-80,10.0.51.1,64743,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.51.1-4529-192.168.100.1-80,10.0.51.1,4529,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.51.2-49430-192.168.100.1-80,10.0.51.2,49430,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.51.2-63242-192.168.100.1-80,10.0.51.2,63242,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.51.2-35628-192.168.100.1-80,10.0.51.2,35628,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
10.0.51.2-59491-192.168.100.1-80,10.0.51.2,59491,192.168.100.1,80,6,,0.0,1,0,200,0,200,200,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,0,0,200,200,200.0,0.0,0,0,0,0,1,1,0,0,0,0.0,200.0,200.0,0,20.0,0,0,0,0,0,0,1.0,200.0,0.0,0.0,8192,0,1,0,0,0,0,0,0,0,0,0
